stations_id,stations_name,Lat,Long,stations_time,stations_offset,stations_params_id,stations_params_key,stations_params_name,stations_params_localName,stations_params_unit,stations_params_localUnit,stations_params_value,stations_params_cr,stations_params_time,stations_params_offset,stations_params_level
650,дім,49.343484,28.729830,2025-05-26 01:00:05,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,1.9090,1.0000000000,2025-05-26 01:00:05,0,0
650,дім,49.343484,28.729830,2025-05-26 01:00:05,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,1.2745,1.0000000000,2025-05-26 01:00:05,0,0
650,дім,49.343484,28.729830,2025-05-26 01:00:05,0,C1,VOC (H₂CO),VOC (H₂CO),ЛОС (Формальдегід),ppb,мкг/м³,10.0000,1.2450000000,2025-05-26 01:00:05,0,0
650,дім,49.343484,28.729830,2025-05-26 01:00:05,0,E1,Temperature,Temperature,Температура,°C,°C,15.3270,1.0000000000,2025-05-26 01:00:05,0,0
650,дім,49.343484,28.729830,2025-05-26 01:00:05,0,E2,Humidity,Humidity,Вологість,%,%,100.0000,1.0000000000,2025-05-26 01:00:05,0,0
650,дім,49.343484,28.729830,2025-05-26 01:00:05,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,98182.9070,0.0075006168,2025-05-26 01:00:05,0,0
774,Станція замостя,49.245473,28.493727,2025-05-26 00:59:57,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,4.6710,1.0000000000,2025-05-26 00:59:57,0,0
774,Станція замостя,49.245473,28.493727,2025-05-26 00:59:57,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,2.4630,1.0000000000,2025-05-26 00:59:57,0,0
774,Станція замостя,49.245473,28.493727,2025-05-26 00:59:57,0,E1,Temperature,Temperature,Температура,°C,°C,11.9915,1.0000000000,2025-05-26 00:59:57,0,0
774,Станція замостя,49.245473,28.493727,2025-05-26 00:59:57,0,E2,Humidity,Humidity,Вологість,%,%,100.0000,1.0000000000,2025-05-26 00:59:57,0,0
774,Станція замостя,49.245473,28.493727,2025-05-26 00:59:57,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,97945.5445,0.0075006168,2025-05-26 00:59:57,0,0
790,станція Вишенька,49.2270093,28.4189984,2025-05-26 00:59:38,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,2.2037,1.0000000000,2025-05-26 00:59:38,0,0
790,станція Вишенька,49.2270093,28.4189984,2025-05-26 00:59:38,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,1.1516,1.0000000000,2025-05-26 00:59:38,0,0
790,станція Вишенька,49.2270093,28.4189984,2025-05-26 00:59:38,0,E1,Temperature,Temperature,Температура,°C,°C,12.5484,1.0000000000,2025-05-26 00:59:38,0,0
790,станція Вишенька,49.2270093,28.4189984,2025-05-26 00:59:38,0,E2,Humidity,Humidity,Вологість,%,%,100.0000,1.0000000000,2025-05-26 00:59:38,0,0
790,станція Вишенька,49.2270093,28.4189984,2025-05-26 00:59:38,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,97966.5216,0.0075006168,2025-05-26 00:59:38,0,0
1811,EcoCity станція моніторингу Хмільник,49.558012,27.956897,2025-05-26 00:59:18,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,2.3737,1.0000000000,2025-05-26 00:59:18,0,0
1811,EcoCity станція моніторингу Хмільник,49.558012,27.956897,2025-05-26 00:59:18,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,1.0368,1.0000000000,2025-05-26 00:59:18,0,0
1811,EcoCity станція моніторингу Хмільник,49.558012,27.956897,2025-05-26 00:59:18,0,D1,RAD,RAD,Радіаційний фон,uR/h,мкР/год,12.7600,1.0000000000,2025-05-26 00:59:18,0,0
1811,EcoCity станція моніторингу Хмільник,49.558012,27.956897,2025-05-26 00:59:18,0,E1,Temperature,Temperature,Температура,°C,°C,14.5474,1.0000000000,2025-05-26 00:59:18,0,0
1811,EcoCity станція моніторингу Хмільник,49.558012,27.956897,2025-05-26 00:59:18,0,E1,Temperature,Temperature,Температура,°C,°C,13.6695,1.0000000000,2025-05-26 00:59:18,0,0
1811,EcoCity станція моніторингу Хмільник,49.558012,27.956897,2025-05-26 00:59:18,0,E2,Humidity,Humidity,Вологість,%,%,75.6700,1.0000000000,2025-05-26 00:59:18,0,0
1811,EcoCity станція моніторингу Хмільник,49.558012,27.956897,2025-05-26 00:59:18,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,98223.4011,0.0075006168,2025-05-26 00:59:18,0,0
1825,Центральна площа,49.105637,29.206617,2025-05-26 00:59:12,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,19.9789,1.0000000000,2025-05-26 00:59:12,0,0
1825,Центральна площа,49.105637,29.206617,2025-05-26 00:59:12,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,17.4947,1.0000000000,2025-05-26 00:59:12,0,0
1825,Центральна площа,49.105637,29.206617,2025-05-26 00:59:12,0,D1,RAD,RAD,Радіаційний фон,uR/h,мкР/год,13.6605,1.0000000000,2025-05-26 00:59:12,0,0
1825,Центральна площа,49.105637,29.206617,2025-05-26 00:59:12,0,E1,Temperature,Temperature,Температура,°C,°C,16.8521,1.0000000000,2025-05-26 00:59:12,0,0
1825,Центральна площа,49.105637,29.206617,2025-05-26 00:59:12,0,E1,Temperature,Temperature,Температура,°C,°C,15.6537,1.0000000000,2025-05-26 00:59:12,0,0
1825,Центральна площа,49.105637,29.206617,2025-05-26 00:59:12,0,E2,Humidity,Humidity,Вологість,%,%,87.5137,1.0000000000,2025-05-26 00:59:12,0,0
1825,Центральна площа,49.105637,29.206617,2025-05-26 00:59:12,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,98587.5084,0.0075006168,2025-05-26 00:59:12,0,0
1830,Центр Безпеки громадян Війтівецької сільської ради,49.6288314,27.89884,2025-05-26 00:58:58,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,0.7200,1.0000000000,2025-05-26 00:58:58,0,0
1830,Центр Безпеки громадян Війтівецької сільської ради,49.6288314,27.89884,2025-05-26 00:58:58,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,0.5200,1.0000000000,2025-05-26 00:58:58,0,0
1830,Центр Безпеки громадян Війтівецької сільської ради,49.6288314,27.89884,2025-05-26 00:58:58,0,D1,RAD,RAD,Радіаційний фон,uR/h,мкР/год,10.7573,1.0000000000,2025-05-26 00:58:58,0,0
1830,Центр Безпеки громадян Війтівецької сільської ради,49.6288314,27.89884,2025-05-26 00:58:58,0,E1,Temperature,Temperature,Температура,°C,°C,12.0880,1.0000000000,2025-05-26 00:58:58,0,0
1830,Центр Безпеки громадян Війтівецької сільської ради,49.6288314,27.89884,2025-05-26 00:58:58,0,E1,Temperature,Temperature,Температура,°C,°C,11.6293,1.0000000000,2025-05-26 00:58:58,0,0
1830,Центр Безпеки громадян Війтівецької сільської ради,49.6288314,27.89884,2025-05-26 00:58:58,0,E2,Humidity,Humidity,Вологість,%,%,88.4680,1.0000000000,2025-05-26 00:58:58,0,0
1830,Центр Безпеки громадян Війтівецької сільської ради,49.6288314,27.89884,2025-05-26 00:58:58,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,97982.2187,0.0075006168,2025-05-26 00:58:58,0,0
1834,Eco Stryzh,49.3064814,28.4828855,2025-05-26 00:59:33,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,5.1700,1.0000000000,2025-05-26 00:59:33,0,0
1834,Eco Stryzh,49.3064814,28.4828855,2025-05-26 00:59:33,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,1.6150,1.0000000000,2025-05-26 00:59:33,0,0
1834,Eco Stryzh,49.3064814,28.4828855,2025-05-26 00:59:33,0,D1,RAD,RAD,Радіаційний фон,uR/h,мкР/год,13.5455,1.0000000000,2025-05-26 00:59:33,0,0
1834,Eco Stryzh,49.3064814,28.4828855,2025-05-26 00:59:33,0,E1,Temperature,Temperature,Температура,°C,°C,15.5790,1.0000000000,2025-05-26 00:59:33,0,0
1834,Eco Stryzh,49.3064814,28.4828855,2025-05-26 00:59:33,0,E1,Temperature,Temperature,Температура,°C,°C,14.4395,1.0000000000,2025-05-26 00:59:33,0,0
1834,Eco Stryzh,49.3064814,28.4828855,2025-05-26 00:59:33,0,E2,Humidity,Humidity,Вологість,%,%,81.8680,1.0000000000,2025-05-26 00:59:33,0,0
1834,Eco Stryzh,49.3064814,28.4828855,2025-05-26 00:59:33,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,98308.7120,0.0075006168,2025-05-26 00:59:33,0,0
1918,Вінницька міська рада,49.2322042,28.46848,2025-05-26 00:59:36,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,0.9579,1.0000000000,2025-05-26 00:59:36,0,0
1918,Вінницька міська рада,49.2322042,28.46848,2025-05-26 00:59:36,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,0.8053,1.0000000000,2025-05-26 00:59:36,0,0
1918,Вінницька міська рада,49.2322042,28.46848,2025-05-26 00:59:36,0,B1,NO₂,NO₂,Діоксид азоту,ppb,мкг/м³,29.0674,1.9125000000,2025-05-26 00:59:36,0,0
1918,Вінницька міська рада,49.2322042,28.46848,2025-05-26 00:59:36,0,B2,CO,CO,Монооксид вуглецю,ppm,мкг/м³,0.5000,1164.2000000000,2025-05-26 00:59:36,0,0
1918,Вінницька міська рада,49.2322042,28.46848,2025-05-26 00:59:36,0,D1,RAD,RAD,Радіаційний фон,uR/h,мкР/год,14.3237,1.0000000000,2025-05-26 00:59:36,0,0
1918,Вінницька міська рада,49.2322042,28.46848,2025-05-26 00:59:36,0,E1,Temperature,Temperature,Температура,°C,°C,11.8932,1.0000000000,2025-05-26 00:59:36,0,0
1918,Вінницька міська рада,49.2322042,28.46848,2025-05-26 00:59:36,0,E1,Temperature,Temperature,Температура,°C,°C,11.8611,1.0000000000,2025-05-26 00:59:36,0,0
1918,Вінницька міська рада,49.2322042,28.46848,2025-05-26 00:59:36,0,E2,Humidity,Humidity,Вологість,%,%,90.3647,1.0000000000,2025-05-26 00:59:36,0,0
1918,Вінницька міська рада,49.2322042,28.46848,2025-05-26 00:59:36,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,98141.0405,0.0075006168,2025-05-26 00:59:36,0,0
1919,Поділля-Коріатовичів,49.2195278,28.45438,2025-05-26 00:59:54,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,2.8211,1.0000000000,2025-05-26 00:59:54,0,0
1919,Поділля-Коріатовичів,49.2195278,28.45438,2025-05-26 00:59:54,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,1.1947,1.0000000000,2025-05-26 00:59:54,0,0
1919,Поділля-Коріатовичів,49.2195278,28.45438,2025-05-26 00:59:54,0,D1,RAD,RAD,Радіаційний фон,uR/h,мкР/год,14.4316,1.0000000000,2025-05-26 00:59:54,0,0
1919,Поділля-Коріатовичів,49.2195278,28.45438,2025-05-26 00:59:54,0,E1,Temperature,Temperature,Температура,°C,°C,11.7053,1.0000000000,2025-05-26 00:59:54,0,0
1919,Поділля-Коріатовичів,49.2195278,28.45438,2025-05-26 00:59:54,0,E1,Temperature,Temperature,Температура,°C,°C,11.4911,1.0000000000,2025-05-26 00:59:54,0,0
1919,Поділля-Коріатовичів,49.2195278,28.45438,2025-05-26 00:59:54,0,E2,Humidity,Humidity,Вологість,%,%,92.9984,1.0000000000,2025-05-26 00:59:54,0,0
1919,Поділля-Коріатовичів,49.2195278,28.45438,2025-05-26 00:59:54,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,98050.4458,0.0075006168,2025-05-26 00:59:54,0,0
1921,Ладижин,48.6925368,29.2325729,2025-05-26 00:59:50,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,5.8895,1.0000000000,2025-05-26 00:59:50,0,0
1921,Ладижин,48.6925368,29.2325729,2025-05-26 00:59:50,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,3.1789,1.0000000000,2025-05-26 00:59:50,0,0
1921,Ладижин,48.6925368,29.2325729,2025-05-26 00:59:50,0,B1,NO₂,NO₂,Діоксид азоту,ppm,мкг/м³,0.0274,1912.5000000000,2025-05-26 00:59:50,0,0
1921,Ладижин,48.6925368,29.2325729,2025-05-26 00:59:50,0,B2,CO,CO,Монооксид вуглецю,ppm,мкг/м³,2.5719,1164.2000000000,2025-05-26 00:59:50,0,0
