stations_id,stations_name,Lat,Long,stations_time,stations_offset,stations_params_id,stations_params_key,stations_params_name,stations_params_localName,stations_params_unit,stations_params_localUnit,stations_params_value,stations_params_cr,stations_params_time,stations_params_offset,stations_params_level
650,дім,49.343484,28.729830,2024-12-30 01:00:11,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,4.8753,1.0000000000,2024-12-30 01:00:11,0,0
650,дім,49.343484,28.729830,2024-12-30 01:00:11,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,3.2705,1.0000000000,2024-12-30 01:00:11,0,0
650,дім,49.343484,28.729830,2024-12-30 01:00:11,0,C1,VOC (H₂CO),VOC (H₂CO),ЛОС (Формальдегід),ppb,мкг/м³,10.0000,1.2450000000,2024-12-30 01:00:11,0,0
650,дім,49.343484,28.729830,2024-12-30 01:00:11,0,E1,Temperature,Temperature,Температура,°C,°C,3.8674,1.0000000000,2024-12-30 01:00:11,0,0
650,дім,49.343484,28.729830,2024-12-30 01:00:11,0,E2,Humidity,Humidity,Вологість,%,%,80.7853,1.0000000000,2024-12-30 01:00:11,0,0
650,дім,49.343484,28.729830,2024-12-30 01:00:11,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,99543.9753,0.0075006168,2024-12-30 01:00:11,0,0
774,Станція замостя,49.245473,28.493727,2024-12-30 00:59:49,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,7.2968,1.0000000000,2024-12-30 00:59:49,0,0
774,Станція замостя,49.245473,28.493727,2024-12-30 00:59:49,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,4.2763,1.0000000000,2024-12-30 00:59:49,0,0
774,Станція замостя,49.245473,28.493727,2024-12-30 00:58:47,0,E1,Temperature,Temperature,Температура,°C,°C,0.6550,1.0000000000,2024-12-30 00:58:47,0,0
774,Станція замостя,49.245473,28.493727,2024-12-30 00:59:49,0,E2,Humidity,Humidity,Вологість,%,%,100.0000,1.0000000000,2024-12-30 00:59:49,0,0
774,Станція замостя,49.245473,28.493727,2024-12-30 00:59:49,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,99316.6300,0.0075006168,2024-12-30 00:59:49,0,0
790,станція Вишенька,49.2270093,28.4189984,2024-12-30 01:00:39,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,10.1660,1.0000000000,2024-12-30 01:00:39,0,0
790,станція Вишенька,49.2270093,28.4189984,2024-12-30 01:00:39,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,4.0610,1.0000000000,2024-12-30 01:00:39,0,0
790,станція Вишенька,49.2270093,28.4189984,2024-12-30 01:00:39,0,E1,Temperature,Temperature,Температура,°C,°C,0.8430,1.0000000000,2024-12-30 01:00:39,0,0
790,станція Вишенька,49.2270093,28.4189984,2024-12-30 01:00:39,0,E2,Humidity,Humidity,Вологість,%,%,89.2220,1.0000000000,2024-12-30 01:00:39,0,0
790,станція Вишенька,49.2270093,28.4189984,2024-12-30 01:00:39,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,99308.9865,0.0075006168,2024-12-30 01:00:39,0,0
1315,Vinnytsia National Technical University,49.23327,28.409161,2024-12-30 00:59:57,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,24.3489,1.0000000000,2024-12-30 00:59:57,0,0
1315,Vinnytsia National Technical University,49.23327,28.409161,2024-12-30 00:59:57,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,22.2253,1.0000000000,2024-12-30 00:59:57,0,0
1315,Vinnytsia National Technical University,49.23327,28.409161,2024-12-30 00:59:57,0,A4,PM1.0,PM1.0,Пил 1.0 мкм,ug/m3,мкг/м³,17.5379,1.0000000000,2024-12-30 00:59:57,0,0
1315,Vinnytsia National Technical University,49.23327,28.409161,2024-12-30 00:59:57,0,B2,CO,CO,Монооксид вуглецю,ppm,мкг/м³,0.5000,1164.2000000000,2024-12-30 00:59:57,0,0
1315,Vinnytsia National Technical University,49.23327,28.409161,2024-12-30 00:59:57,0,B3,O₃,O₃,O₃,ppm,мкг/м³,0.0384,1995.7000000000,2024-12-30 00:59:57,0,0
1315,Vinnytsia National Technical University,49.23327,28.409161,2024-12-30 00:59:57,0,C1,VOC (H₂CO),VOC (H₂CO),ЛОС (Формальдегід),mg/m3,мкг/м³,0.0150,1000.0000000000,2024-12-30 00:59:57,0,0
1315,Vinnytsia National Technical University,49.23327,28.409161,2024-12-30 00:59:57,0,E1,Temperature,Temperature,Температура,°C,°C,1.2047,1.0000000000,2024-12-30 00:59:57,0,0
1315,Vinnytsia National Technical University,49.23327,28.409161,2024-12-30 00:59:57,0,E1,Temperature,Temperature,Температура,°C,°C,-0.6237,1.0000000000,2024-12-30 00:59:57,0,0
1315,Vinnytsia National Technical University,49.23327,28.409161,2024-12-30 00:59:57,0,E1,Temperature,Temperature,Температура,°C,°C,-5.9211,1.0000000000,2024-12-30 00:59:57,0,0
1315,Vinnytsia National Technical University,49.23327,28.409161,2024-12-30 00:59:57,0,E2,Humidity,Humidity,Вологість,%,%,100.0000,1.0000000000,2024-12-30 00:59:57,0,0
1315,Vinnytsia National Technical University,49.23327,28.409161,2024-12-30 00:59:57,0,E2,Humidity,Humidity,Вологість,%,%,88.0653,1.0000000000,2024-12-30 00:59:57,0,0
1315,Vinnytsia National Technical University,49.23327,28.409161,2024-12-30 00:59:57,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,99279.7479,0.0075006168,2024-12-30 00:59:57,0,0
1811,EcoCity станція моніторингу Хмільник,49.558012,27.956897,2024-12-30 01:00:26,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,19.8300,1.0000000000,2024-12-30 01:00:26,0,0
1811,EcoCity станція моніторингу Хмільник,49.558012,27.956897,2024-12-30 01:00:26,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,8.9450,1.0000000000,2024-12-30 01:00:26,0,0
1811,EcoCity станція моніторингу Хмільник,49.558012,27.956897,2024-12-30 01:00:26,0,D1,RAD,RAD,Радіаційний фон,uR/h,мкР/год,13.6495,1.0000000000,2024-12-30 01:00:26,0,0
1811,EcoCity станція моніторингу Хмільник,49.558012,27.956897,2024-12-30 01:00:26,0,E1,Temperature,Temperature,Температура,°C,°C,2.9780,1.0000000000,2024-12-30 01:00:26,0,0
1811,EcoCity станція моніторингу Хмільник,49.558012,27.956897,2024-12-30 01:00:26,0,E1,Temperature,Temperature,Температура,°C,°C,1.9845,1.0000000000,2024-12-30 01:00:26,0,0
1811,EcoCity станція моніторингу Хмільник,49.558012,27.956897,2024-12-30 01:00:26,0,E2,Humidity,Humidity,Вологість,%,%,75.2305,1.0000000000,2024-12-30 01:00:26,0,0
1811,EcoCity станція моніторингу Хмільник,49.558012,27.956897,2024-12-30 01:00:26,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,99494.9705,0.0075006168,2024-12-30 01:00:26,0,0
1825,Центральна площа,49.105637,29.206617,2024-12-30 01:00:25,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,9.8400,1.0000000000,2024-12-30 01:00:25,0,0
1825,Центральна площа,49.105637,29.206617,2024-12-30 01:00:25,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,4.0950,1.0000000000,2024-12-30 01:00:25,0,0
1825,Центральна площа,49.105637,29.206617,2024-12-30 01:00:25,0,D1,RAD,RAD,Радіаційний фон,uR/h,мкР/год,14.1180,1.0000000000,2024-12-30 01:00:25,0,0
1825,Центральна площа,49.105637,29.206617,2024-12-30 01:00:25,0,E1,Temperature,Temperature,Температура,°C,°C,2.9680,1.0000000000,2024-12-30 01:00:25,0,0
