stations_id,stations_name,Lat,Long,stations_time,stations_offset,stations_params_id,stations_params_key,stations_params_name,stations_params_localName,stations_params_unit,stations_params_localUnit,stations_params_value,stations_params_cr,stations_params_time,stations_params_offset,stations_params_level
650,дім,49.343484,28.729830,2023-07-31 01:00:06,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,1.9333,1.0000000000,2023-07-31 01:00:06,0,0
650,дім,49.343484,28.729830,2023-07-31 01:00:06,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,1.6700,1.0000000000,2023-07-31 01:00:06,0,0
650,дім,49.343484,28.729830,2023-07-31 01:00:06,0,C1,VOC (H₂CO),VOC (H₂CO),ЛОС (Формальдегід),ppb,мкг/м³,9.2222,1.2450000000,2023-07-31 01:00:06,0,0
650,дім,49.343484,28.729830,2023-07-31 01:00:06,0,E1,Temperature,Temperature,Температура,°C,°C,22.2656,1.0000000000,2023-07-31 01:00:06,0,0
650,дім,49.343484,28.729830,2023-07-31 01:00:06,0,E2,Humidity,Humidity,Вологість,%,%,72.7044,1.0000000000,2023-07-31 01:00:06,0,0
650,дім,49.343484,28.729830,2023-07-31 01:00:06,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,98134.3922,0.0075006168,2023-07-31 01:00:06,0,0
767,Соборна 36,49.232859,28.470453,2023-07-31 01:00:37,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,1.8000,1.0000000000,2023-07-31 01:00:37,0,0
767,Соборна 36,49.232859,28.470453,2023-07-31 01:00:37,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,0.5845,1.0000000000,2023-07-31 01:00:37,0,0
767,Соборна 36,49.232859,28.470453,2023-07-31 01:00:37,0,E1,Temperature,Temperature,Температура,°C,°C,22.5940,1.0000000000,2023-07-31 01:00:37,0,0
767,Соборна 36,49.232859,28.470453,2023-07-31 01:00:37,0,E2,Humidity,Humidity,Вологість,%,%,63.2075,1.0000000000,2023-07-31 01:00:37,0,0
767,Соборна 36,49.232859,28.470453,2023-07-31 01:00:37,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,97892.3670,0.0075006168,2023-07-31 01:00:37,0,0
774,Станція замостя,49.245473,28.493727,2023-07-31 01:00:50,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,6.0055,1.0000000000,2023-07-31 01:00:50,0,0
774,Станція замостя,49.245473,28.493727,2023-07-31 01:00:50,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,3.4605,1.0000000000,2023-07-31 01:00:50,0,0
774,Станція замостя,49.245473,28.493727,2023-07-31 01:00:50,0,E1,Temperature,Temperature,Температура,°C,°C,21.4480,1.0000000000,2023-07-31 01:00:50,0,0
774,Станція замостя,49.245473,28.493727,2023-07-31 01:00:50,0,E2,Humidity,Humidity,Вологість,%,%,74.5915,1.0000000000,2023-07-31 01:00:50,0,0
774,Станція замостя,49.245473,28.493727,2023-07-31 01:00:50,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,97925.3245,0.0075006168,2023-07-31 01:00:50,0,0
790,станція Вишенька,49.2270093,28.4189984,2023-07-31 01:00:17,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,8.8605,1.0000000000,2023-07-31 01:00:17,0,0
790,станція Вишенька,49.2270093,28.4189984,2023-07-31 01:00:17,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,3.8984,1.0000000000,2023-07-31 01:00:17,0,0
790,станція Вишенька,49.2270093,28.4189984,2023-07-31 01:00:17,0,E1,Temperature,Temperature,Температура,°C,°C,22.3832,1.0000000000,2023-07-31 01:00:17,0,0
790,станція Вишенька,49.2270093,28.4189984,2023-07-31 01:00:17,0,E2,Humidity,Humidity,Вологість,%,%,63.0974,1.0000000000,2023-07-31 01:00:17,0,0
790,станція Вишенька,49.2270093,28.4189984,2023-07-31 01:00:17,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,97959.1847,0.0075006168,2023-07-31 01:00:17,0,0
1315,Vinnytsia National Technical University,49.23327,28.409161,2023-07-31 01:00:07,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,13.4712,1.0000000000,2023-07-31 01:00:07,0,0
1315,Vinnytsia National Technical University,49.23327,28.409161,2023-07-31 01:00:07,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,12.0976,1.0000000000,2023-07-31 01:00:07,0,0
1315,Vinnytsia National Technical University,49.23327,28.409161,2023-07-31 01:00:07,0,A4,PM1.0,PM1.0,Пил 1.0 мкм,ug/m3,мкг/м³,9.1176,1.0000000000,2023-07-31 01:00:07,0,0
1315,Vinnytsia National Technical University,49.23327,28.409161,2023-07-31 01:00:07,0,B2,CO,CO,Монооксид вуглецю,ppm,мкг/м³,0.5000,1164.2000000000,2023-07-31 01:00:07,0,0
1315,Vinnytsia National Technical University,49.23327,28.409161,2023-07-31 01:00:07,0,B3,O₃,O₃,O₃,ppm,мкг/м³,0.0200,1995.7000000000,2023-07-31 01:00:07,0,0
1315,Vinnytsia National Technical University,49.23327,28.409161,2023-07-31 01:00:07,0,C1,VOC (H₂CO),VOC (H₂CO),ЛОС (Формальдегід),mg/m3,мкг/м³,0.0100,1000.0000000000,2023-07-31 01:00:07,0,0
