stations_id,stations_name,Lat,Long,stations_time,stations_offset,stations_params_id,stations_params_key,stations_params_name,stations_params_localName,stations_params_unit,stations_params_localUnit,stations_params_value,stations_params_cr,stations_params_time,stations_params_offset,stations_params_level
650,дім,49.343484,28.729830,2025-12-25 01:00:46,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,11.4835,1.0000000000,2025-12-25 01:00:46,0,0
650,дім,49.343484,28.729830,2025-12-25 01:00:46,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,5.9145,1.0000000000,2025-12-25 01:00:46,0,0
650,дім,49.343484,28.729830,2025-12-25 01:00:46,0,C1,VOC (H₂CO),VOC (H₂CO),ЛОС (Формальдегід),ppb,мкг/м³,10.0000,1.2450000000,2025-12-25 01:00:46,0,0
650,дім,49.343484,28.729830,2025-12-25 01:00:46,0,E1,Temperature,Temperature,Температура,°C,°C,-5.7520,1.0000000000,2025-12-25 01:00:46,0,0
650,дім,49.343484,28.729830,2025-12-25 01:00:46,0,E2,Humidity,Humidity,Вологість,%,%,69.4875,1.0000000000,2025-12-25 01:00:46,0,0
650,дім,49.343484,28.729830,2025-12-25 01:00:46,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,100842.7445,0.0075006168,2025-12-25 01:00:46,0,0
774,Станція замостя,49.245473,28.493727,2025-12-25 01:00:41,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,8.4195,1.0000000000,2025-12-25 01:00:41,0,0
774,Станція замостя,49.245473,28.493727,2025-12-25 01:00:41,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,5.6585,1.0000000000,2025-12-25 01:00:41,0,0
774,Станція замостя,49.245473,28.493727,2025-12-25 01:00:41,0,E1,Temperature,Temperature,Температура,°C,°C,-10.5120,1.0000000000,2025-12-25 01:00:41,0,0
774,Станція замостя,49.245473,28.493727,2025-12-25 01:00:41,0,E2,Humidity,Humidity,Вологість,%,%,100.0000,1.0000000000,2025-12-25 01:00:41,0,0
774,Станція замостя,49.245473,28.493727,2025-12-25 01:00:41,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,100580.7130,0.0075006168,2025-12-25 01:00:41,0,0
790,станція Вишенька,49.2270093,28.4189984,2025-12-25 01:00:41,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,6.3850,1.0000000000,2025-12-25 01:00:41,0,0
790,станція Вишенька,49.2270093,28.4189984,2025-12-25 01:00:41,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,3.8555,1.0000000000,2025-12-25 01:00:41,0,0
790,станція Вишенька,49.2270093,28.4189984,2025-12-25 01:00:41,0,E1,Temperature,Temperature,Температура,°C,°C,-9.1685,1.0000000000,2025-12-25 01:00:41,0,0
790,станція Вишенька,49.2270093,28.4189984,2025-12-25 01:00:41,0,E2,Humidity,Humidity,Вологість,%,%,73.6465,1.0000000000,2025-12-25 01:00:41,0,0
790,станція Вишенька,49.2270093,28.4189984,2025-12-25 01:00:41,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,100547.2410,0.0075006168,2025-12-25 01:00:41,0,0
1825,Центральна площа,49.105637,29.206617,2025-12-25 01:00:43,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,30.6400,1.0000000000,2025-12-25 01:00:43,0,0
1825,Центральна площа,49.105637,29.206617,2025-12-25 01:00:43,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,15.2200,1.0000000000,2025-12-25 01:00:43,0,0
1825,Центральна площа,49.105637,29.206617,2025-12-25 01:00:43,0,D1,RAD,RAD,Радіаційний фон,uR/h,мкР/год,14.4640,1.0000000000,2025-12-25 01:00:43,0,0
1825,Центральна площа,49.105637,29.206617,2025-12-25 01:00:43,0,E1,Temperature,Temperature,Температура,°C,°C,-7.1655,1.0000000000,2025-12-25 01:00:43,0,0
1825,Центральна площа,49.105637,29.206617,2025-12-25 01:00:43,0,E1,Temperature,Temperature,Температура,°C,°C,-8.6550,1.0000000000,2025-12-25 01:00:43,0,0
1825,Центральна площа,49.105637,29.206617,2025-12-25 01:00:43,0,E2,Humidity,Humidity,Вологість,%,%,74.9595,1.0000000000,2025-12-25 01:00:43,0,0
1825,Центральна площа,49.105637,29.206617,2025-12-25 01:00:43,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,101260.6635,0.0075006168,2025-12-25 01:00:43,0,0
1830,Центр Безпеки громадян Війтівецької сільської ради,49.6288314,27.89884,2025-12-25 01:00:07,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,18.6933,1.0000000000,2025-12-25 01:00:07,0,0
1830,Центр Безпеки громадян Війтівецької сільської ради,49.6288314,27.89884,2025-12-25 01:00:07,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,8.8333,1.0000000000,2025-12-25 01:00:07,0,0
1830,Центр Безпеки громадян Війтівецької сільської ради,49.6288314,27.89884,2025-12-25 01:00:07,0,D1,RAD,RAD,Радіаційний фон,uR/h,мкР/год,9.8660,1.0000000000,2025-12-25 01:00:07,0,0
1830,Центр Безпеки громадян Війтівецької сільської ради,49.6288314,27.89884,2025-12-25 01:00:07,0,E1,Temperature,Temperature,Температура,°C,°C,-10.0527,1.0000000000,2025-12-25 01:00:07,0,0
1830,Центр Безпеки громадян Війтівецької сільської ради,49.6288314,27.89884,2025-12-25 01:00:07,0,E1,Temperature,Temperature,Температура,°C,°C,-10.1933,1.0000000000,2025-12-25 01:00:07,0,0
1830,Центр Безпеки громадян Війтівецької сільської ради,49.6288314,27.89884,2025-12-25 01:00:07,0,E2,Humidity,Humidity,Вологість,%,%,75.1060,1.0000000000,2025-12-25 01:00:07,0,0
1830,Центр Безпеки громадян Війтівецької сільської ради,49.6288314,27.89884,2025-12-25 01:00:07,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,100561.1153,0.0075006168,2025-12-25 01:00:07,0,0
1909,VNTU2,49.2330582,28.4103502,2025-12-25 01:00:22,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,10.5211,1.0000000000,2025-12-25 01:00:22,0,0
1909,VNTU2,49.2330582,28.4103502,2025-12-25 01:00:22,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,6.8000,1.0000000000,2025-12-25 01:00:22,0,0
1909,VNTU2,49.2330582,28.4103502,2025-12-25 01:00:22,0,B1,NO₂,NO₂,Діоксид азоту,ppm,мкг/м³,0.0360,1912.5000000000,2025-12-25 01:00:22,0,0
1909,VNTU2,49.2330582,28.4103502,2025-12-25 01:00:22,0,B2,CO,CO,Монооксид вуглецю,ppm,мкг/м³,2.5136,1164.2000000000,2025-12-25 01:00:22,0,0
1909,VNTU2,49.2330582,28.4103502,2025-12-25 01:00:22,0,C2,NH₃,NH₃,Аміак,ppm,мкг/м³,0.0001,696.5200000000,2025-12-25 01:00:22,0,0
1909,VNTU2,49.2330582,28.4103502,2025-12-25 01:00:22,0,D1,RAD,RAD,Радіаційний фон,uR/h,мкР/год,15.7889,1.0000000000,2025-12-25 01:00:22,0,0
1909,VNTU2,49.2330582,28.4103502,2025-12-25 01:00:22,0,E1,Temperature,Temperature,Температура,°C,°C,-8.9516,1.0000000000,2025-12-25 01:00:22,0,0
1909,VNTU2,49.2330582,28.4103502,2025-12-25 01:00:22,0,E1,Temperature,Temperature,Температура,°C,°C,-8.5242,1.0000000000,2025-12-25 01:00:22,0,0
1909,VNTU2,49.2330582,28.4103502,2025-12-25 01:00:22,0,E2,Humidity,Humidity,Вологість,%,%,71.9258,1.0000000000,2025-12-25 01:00:22,0,0
1909,VNTU2,49.2330582,28.4103502,2025-12-25 01:00:22,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,100378.3789,0.0075006168,2025-12-25 01:00:22,0,0
1919,Поділля-Коріатовичів,49.2195278,28.45438,2025-12-25 01:00:50,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,9.1800,1.0000000000,2025-12-25 01:00:50,0,0
1919,Поділля-Коріатовичів,49.2195278,28.45438,2025-12-25 01:00:50,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,5.0950,1.0000000000,2025-12-25 01:00:50,0,0
