stations_id,stations_name,Lat,Long,stations_time,stations_offset,stations_params_id,stations_params_key,stations_params_name,stations_params_localName,stations_params_unit,stations_params_localUnit,stations_params_value,stations_params_cr,stations_params_time,stations_params_offset,stations_params_level
650,дім,49.343484,28.729830,2024-01-29 00:59:53,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,25.1937,1.0000000000,2024-01-29 00:59:53,0,0
650,дім,49.343484,28.729830,2024-01-29 00:59:53,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,16.4647,1.0000000000,2024-01-29 00:59:53,0,0
650,дім,49.343484,28.729830,2024-01-29 00:59:53,0,C1,VOC (H₂CO),VOC (H₂CO),ЛОС (Формальдегід),ppb,мкг/м³,10.0000,1.2450000000,2024-01-29 00:59:53,0,0
650,дім,49.343484,28.729830,2024-01-29 00:59:53,0,E1,Temperature,Temperature,Температура,°C,°C,2.2721,1.0000000000,2024-01-29 00:59:53,0,0
650,дім,49.343484,28.729830,2024-01-29 00:59:53,0,E2,Humidity,Humidity,Вологість,%,%,72.4932,1.0000000000,2024-01-29 00:59:53,0,0
650,дім,49.343484,28.729830,2024-01-29 00:59:53,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,100748.2263,0.0075006168,2024-01-29 00:59:53,0,0
767,Соборна 36,49.232859,28.470453,2024-01-29 01:00:33,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,12.8315,1.0000000000,2024-01-29 01:00:33,0,0
767,Соборна 36,49.232859,28.470453,2024-01-29 01:00:33,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,6.4640,1.0000000000,2024-01-29 01:00:33,0,0
767,Соборна 36,49.232859,28.470453,2024-01-29 01:00:33,0,E1,Temperature,Temperature,Температура,°C,°C,-0.4435,1.0000000000,2024-01-29 01:00:33,0,0
767,Соборна 36,49.232859,28.470453,2024-01-29 01:00:33,0,E2,Humidity,Humidity,Вологість,%,%,86.9025,1.0000000000,2024-01-29 01:00:33,0,0
767,Соборна 36,49.232859,28.470453,2024-01-29 01:00:33,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,100570.8925,0.0075006168,2024-01-29 01:00:33,0,0
774,Станція замостя,49.245473,28.493727,2024-01-29 00:59:52,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,21.2416,1.0000000000,2024-01-29 00:59:52,0,0
774,Станція замостя,49.245473,28.493727,2024-01-29 00:59:52,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,15.6458,1.0000000000,2024-01-29 00:59:52,0,0
774,Станція замостя,49.245473,28.493727,2024-01-29 00:59:52,0,E1,Temperature,Temperature,Температура,°C,°C,-2.7484,1.0000000000,2024-01-29 00:59:52,0,0
774,Станція замостя,49.245473,28.493727,2024-01-29 00:59:52,0,E2,Humidity,Humidity,Вологість,%,%,97.2363,1.0000000000,2024-01-29 00:59:52,0,0
774,Станція замостя,49.245473,28.493727,2024-01-29 00:59:52,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,100523.4226,0.0075006168,2024-01-29 00:59:52,0,0
1811,EcoCity станція моніторингу Хмільник,49.558012,27.956897,2024-01-29 00:59:57,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,26.7053,1.0000000000,2024-01-29 00:59:57,0,0
1811,EcoCity станція моніторингу Хмільник,49.558012,27.956897,2024-01-29 00:59:57,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,11.2158,1.0000000000,2024-01-29 00:59:57,0,0
1811,EcoCity станція моніторингу Хмільник,49.558012,27.956897,2024-01-29 00:59:57,0,D1,RAD,RAD,Радіаційний фон,uR/h,мкР/год,13.2105,1.0000000000,2024-01-29 00:59:57,0,0
1811,EcoCity станція моніторингу Хмільник,49.558012,27.956897,2024-01-29 00:59:57,0,E1,Temperature,Temperature,Температура,°C,°C,-2.8053,1.0000000000,2024-01-29 00:59:57,0,0
1811,EcoCity станція моніторингу Хмільник,49.558012,27.956897,2024-01-29 00:59:57,0,E1,Temperature,Temperature,Температура,°C,°C,-3.8132,1.0000000000,2024-01-29 00:59:57,0,0
1811,EcoCity станція моніторингу Хмільник,49.558012,27.956897,2024-01-29 00:59:57,0,E2,Humidity,Humidity,Вологість,%,%,74.4195,1.0000000000,2024-01-29 00:59:57,0,0
1811,EcoCity станція моніторингу Хмільник,49.558012,27.956897,2024-01-29 00:59:57,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,100777.8247,0.0075006168,2024-01-29 00:59:57,0,0
1813,Якушинці,49.2571196,28.3671704,2024-01-29 01:00:05,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,15.4250,1.0000000000,2024-01-29 01:00:05,0,0
1813,Якушинці,49.2571196,28.3671704,2024-01-29 01:00:05,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,7.6550,1.0000000000,2024-01-29 01:00:05,0,0
1813,Якушинці,49.2571196,28.3671704,2024-01-29 01:00:05,0,D1,RAD,RAD,Радіаційний фон,uR/h,мкР/год,11.2145,1.0000000000,2024-01-29 01:00:05,0,0
1813,Якушинці,49.2571196,28.3671704,2024-01-29 01:00:05,0,E1,Temperature,Temperature,Температура,°C,°C,-1.4720,1.0000000000,2024-01-29 01:00:05,0,0
1813,Якушинці,49.2571196,28.3671704,2024-01-29 01:00:05,0,E1,Temperature,Temperature,Температура,°C,°C,-3.0330,1.0000000000,2024-01-29 01:00:05,0,0
1813,Якушинці,49.2571196,28.3671704,2024-01-29 01:00:05,0,E2,Humidity,Humidity,Вологість,%,%,80.7980,1.0000000000,2024-01-29 01:00:05,0,0
