stations_id,stations_name,Lat,Long,stations_time,stations_offset,stations_params_id,stations_params_key,stations_params_name,stations_params_localName,stations_params_unit,stations_params_localUnit,stations_params_value,stations_params_cr,stations_params_time,stations_params_offset,stations_params_level
650,дім,49.343484,28.729830,2024-02-05 00:59:11,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,3.0742,1.0000000000,2024-02-05 00:59:11,0,0
650,дім,49.343484,28.729830,2024-02-05 00:59:11,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,1.6774,1.0000000000,2024-02-05 00:59:11,0,0
650,дім,49.343484,28.729830,2024-02-05 00:59:11,0,E1,Temperature,Temperature,Температура,°C,°C,6.1505,1.0000000000,2024-02-05 00:59:11,0,0
650,дім,49.343484,28.729830,2024-02-05 00:59:11,0,E2,Humidity,Humidity,Вологість,%,%,81.0979,1.0000000000,2024-02-05 00:59:11,0,0
650,дім,49.343484,28.729830,2024-02-05 00:59:11,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,97384.6989,0.0075006168,2024-02-05 00:59:11,0,0
767,Соборна 36,49.232859,28.470453,2024-02-05 00:59:09,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,3.2647,1.0000000000,2024-02-05 00:59:09,0,0
767,Соборна 36,49.232859,28.470453,2024-02-05 00:59:09,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,0.5505,1.0000000000,2024-02-05 00:59:09,0,0
767,Соборна 36,49.232859,28.470453,2024-02-05 00:59:09,0,E1,Temperature,Temperature,Температура,°C,°C,6.8116,1.0000000000,2024-02-05 00:59:09,0,0
767,Соборна 36,49.232859,28.470453,2024-02-05 00:59:09,0,E2,Humidity,Humidity,Вологість,%,%,78.2358,1.0000000000,2024-02-05 00:59:09,0,0
767,Соборна 36,49.232859,28.470453,2024-02-05 00:59:09,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,97232.9658,0.0075006168,2024-02-05 00:59:09,0,0
774,Станція замостя,49.245473,28.493727,2024-02-05 00:59:15,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,8.4705,1.0000000000,2024-02-05 00:59:15,0,0
774,Станція замостя,49.245473,28.493727,2024-02-05 00:59:15,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,3.8389,1.0000000000,2024-02-05 00:59:15,0,0
774,Станція замостя,49.245473,28.493727,2024-02-05 00:59:15,0,E1,Temperature,Temperature,Температура,°C,°C,4.0147,1.0000000000,2024-02-05 00:59:15,0,0
774,Станція замостя,49.245473,28.493727,2024-02-05 00:59:15,0,E2,Humidity,Humidity,Вологість,%,%,88.8884,1.0000000000,2024-02-05 00:59:15,0,0
774,Станція замостя,49.245473,28.493727,2024-02-05 00:59:15,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,97199.5253,0.0075006168,2024-02-05 00:59:15,0,0
1811,EcoCity станція моніторингу Хмільник,49.558012,27.956897,2024-02-05 00:59:14,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,9.2300,1.0000000000,2024-02-05 00:59:14,0,0
1811,EcoCity станція моніторингу Хмільник,49.558012,27.956897,2024-02-05 00:59:14,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,2.9550,1.0000000000,2024-02-05 00:59:14,0,0
1811,EcoCity станція моніторингу Хмільник,49.558012,27.956897,2024-02-05 00:59:14,0,D1,RAD,RAD,Радіаційний фон,uR/h,мкР/год,12.7510,1.0000000000,2024-02-05 00:59:14,0,0
1811,EcoCity станція моніторингу Хмільник,49.558012,27.956897,2024-02-05 00:59:14,0,E1,Temperature,Temperature,Температура,°C,°C,5.6250,1.0000000000,2024-02-05 00:59:14,0,0
1811,EcoCity станція моніторингу Хмільник,49.558012,27.956897,2024-02-05 00:59:14,0,E1,Temperature,Temperature,Температура,°C,°C,4.6595,1.0000000000,2024-02-05 00:59:14,0,0
1811,EcoCity станція моніторингу Хмільник,49.558012,27.956897,2024-02-05 00:59:14,0,E2,Humidity,Humidity,Вологість,%,%,68.6780,1.0000000000,2024-02-05 00:59:14,0,0
1811,EcoCity станція моніторингу Хмільник,49.558012,27.956897,2024-02-05 00:59:14,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,97382.6000,0.0075006168,2024-02-05 00:59:14,0,0
1813,Якушинці,49.2571196,28.3671704,2024-02-05 00:59:22,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,5.9250,1.0000000000,2024-02-05 00:59:22,0,0
1813,Якушинці,49.2571196,28.3671704,2024-02-05 00:59:22,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,1.7150,1.0000000000,2024-02-05 00:59:22,0,0
1813,Якушинці,49.2571196,28.3671704,2024-02-05 00:59:22,0,D1,RAD,RAD,Радіаційний фон,uR/h,мкР/год,11.8080,1.0000000000,2024-02-05 00:59:22,0,0
1813,Якушинці,49.2571196,28.3671704,2024-02-05 00:59:22,0,E1,Temperature,Temperature,Температура,°C,°C,5.6350,1.0000000000,2024-02-05 00:59:22,0,0
1813,Якушинці,49.2571196,28.3671704,2024-02-05 00:59:22,0,E1,Temperature,Temperature,Температура,°C,°C,4.1940,1.0000000000,2024-02-05 00:59:22,0,0
1813,Якушинці,49.2571196,28.3671704,2024-02-05 00:59:22,0,E2,Humidity,Humidity,Вологість,%,%,75.0455,1.0000000000,2024-02-05 00:59:22,0,0
1813,Якушинці,49.2571196,28.3671704,2024-02-05 00:59:22,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,96996.6485,0.0075006168,2024-02-05 00:59:22,0,0
1825,Центральна площа,49.105637,29.206617,2024-02-05 00:59:22,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,7.7550,1.0000000000,2024-02-05 00:59:22,0,0
1825,Центральна площа,49.105637,29.206617,2024-02-05 00:59:22,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,2.2900,1.0000000000,2024-02-05 00:59:22,0,0
1825,Центральна площа,49.105637,29.206617,2024-02-05 00:59:22,0,D1,RAD,RAD,Радіаційний фон,uR/h,мкР/год,14.5680,1.0000000000,2024-02-05 00:59:22,0,0
1825,Центральна площа,49.105637,29.206617,2024-02-05 00:59:22,0,E1,Temperature,Temperature,Температура,°C,°C,5.6625,1.0000000000,2024-02-05 00:59:22,0,0
1825,Центральна площа,49.105637,29.206617,2024-02-05 00:59:22,0,E1,Temperature,Temperature,Температура,°C,°C,4.2800,1.0000000000,2024-02-05 00:59:22,0,0
1825,Центральна площа,49.105637,29.206617,2024-02-05 00:59:22,0,E2,Humidity,Humidity,Вологість,%,%,74.7425,1.0000000000,2024-02-05 00:59:22,0,0
1825,Центральна площа,49.105637,29.206617,2024-02-05 00:59:22,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,97845.3645,0.0075006168,2024-02-05 00:59:22,0,0
1830,Центр Безпеки громадян Війтівецької сільської ради,49.6288314,27.89884,2024-02-05 00:59:01,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,7.2333,1.0000000000,2024-02-05 00:59:01,0,0
1830,Центр Безпеки громадян Війтівецької сільської ради,49.6288314,27.89884,2024-02-05 00:59:01,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,2.7267,1.0000000000,2024-02-05 00:59:01,0,0
1830,Центр Безпеки громадян Війтівецької сільської ради,49.6288314,27.89884,2024-02-05 00:59:01,0,D1,RAD,RAD,Радіаційний фон,uR/h,мкР/год,10.8253,1.0000000000,2024-02-05 00:59:01,0,0
1830,Центр Безпеки громадян Війтівецької сільської ради,49.6288314,27.89884,2024-02-05 00:59:01,0,E1,Temperature,Temperature,Температура,°C,°C,4.7160,1.0000000000,2024-02-05 00:59:01,0,0
1830,Центр Безпеки громадян Війтівецької сільської ради,49.6288314,27.89884,2024-02-05 00:59:01,0,E1,Temperature,Temperature,Температура,°C,°C,4.3233,1.0000000000,2024-02-05 00:59:01,0,0
1830,Центр Безпеки громадян Війтівецької сільської ради,49.6288314,27.89884,2024-02-05 00:59:01,0,E2,Humidity,Humidity,Вологість,%,%,74.7913,1.0000000000,2024-02-05 00:59:01,0,0
1830,Центр Безпеки громадян Війтівецької сільської ради,49.6288314,27.89884,2024-02-05 00:59:01,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,97131.6380,0.0075006168,2024-02-05 00:59:01,0,0
1834,Eco Stryzh,49.3064814,28.4828855,2024-02-05 00:59:24,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,8.2750,1.0000000000,2024-02-05 00:59:24,0,0
1834,Eco Stryzh,49.3064814,28.4828855,2024-02-05 00:59:24,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,2.7750,1.0000000000,2024-02-05 00:59:24,0,0
1834,Eco Stryzh,49.3064814,28.4828855,2024-02-05 00:59:24,0,D1,RAD,RAD,Радіаційний фон,uR/h,мкР/год,14.3105,1.0000000000,2024-02-05 00:59:24,0,0
1834,Eco Stryzh,49.3064814,28.4828855,2024-02-05 00:59:24,0,E1,Temperature,Temperature,Температура,°C,°C,6.1700,1.0000000000,2024-02-05 00:59:24,0,0
1834,Eco Stryzh,49.3064814,28.4828855,2024-02-05 00:59:24,0,E1,Temperature,Temperature,Температура,°C,°C,4.9240,1.0000000000,2024-02-05 00:59:24,0,0
1834,Eco Stryzh,49.3064814,28.4828855,2024-02-05 00:59:24,0,E2,Humidity,Humidity,Вологість,%,%,74.0025,1.0000000000,2024-02-05 00:59:24,0,0
1834,Eco Stryzh,49.3064814,28.4828855,2024-02-05 00:59:24,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,97513.8735,0.0075006168,2024-02-05 00:59:24,0,0
1866,Северинівка,48.516638,29.184421,2024-02-05 00:59:40,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,5.4700,1.0000000000,2024-02-05 00:59:40,0,0
1866,Северинівка,48.516638,29.184421,2024-02-05 00:59:40,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,1.6900,1.0000000000,2024-02-05 00:59:40,0,0
1866,Северинівка,48.516638,29.184421,2024-02-05 00:59:40,0,D1,RAD,RAD,Радіаційний фон,uR/h,мкР/год,12.6095,1.0000000000,2024-02-05 00:59:40,0,0
1866,Северинівка,48.516638,29.184421,2024-02-05 00:59:40,0,E1,Temperature,Temperature,Температура,°C,°C,5.0675,1.0000000000,2024-02-05 00:59:40,0,0
1866,Северинівка,48.516638,29.184421,2024-02-05 00:59:40,0,E1,Temperature,Temperature,Температура,°C,°C,3.7925,1.0000000000,2024-02-05 00:59:40,0,0
1866,Северинівка,48.516638,29.184421,2024-02-05 00:59:40,0,E2,Humidity,Humidity,Вологість,%,%,74.2690,1.0000000000,2024-02-05 00:59:40,0,0
1866,Северинівка,48.516638,29.184421,2024-02-05 00:59:40,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,98209.1435,0.0075006168,2024-02-05 00:59:40,0,0
1183,Славне,49.3331555,28.5390885,2024-02-05 00:59:02,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,0.1053,1.0000000000,2024-02-05 00:59:02,0,0
1183,Славне,49.3331555,28.5390885,2024-02-05 00:59:02,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,0.0000,1.0000000000,2024-02-05 00:59:02,0,0
1183,Славне,49.3331555,28.5390885,2024-02-05 00:59:02,0,A4,PM1.0,PM1.0,Пил 1.0 мкм,ug/m3,мкг/м³,0.0000,1.0000000000,2024-02-05 00:59:02,0,0
1183,Славне,49.3331555,28.5390885,2024-02-05 00:59:02,0,E1,Temperature,Temperature,Температура,°C,°C,10.3395,1.0000000000,2024-02-05 00:59:02,0,0
1183,Славне,49.3331555,28.5390885,2024-02-05 00:59:02,0,E2,Humidity,Humidity,Вологість,%,%,43.9947,1.0000000000,2024-02-05 00:59:02,0,0
1183,Славне,49.3331555,28.5390885,2024-02-05 00:59:02,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,97327.4921,0.0075006168,2024-02-05 00:59:02,0,0
256,vinnytsia-256,49.20485607380781,28.528835501263632,2024-02-04T22:54:00Z,0,A4,PM1.0,PM1.0,Пил 1.0 мкм,ug/m3,мкг/м³,2.24925,null,2024-02-04T22:54:00Z,0,0
256,vinnytsia-256,49.20485607380781,28.528835501263632,2024-02-04T22:54:00Z,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,3.2482499999999996,null,2024-02-04T22:54:00Z,0,0
256,vinnytsia-256,49.20485607380781,28.528835501263632,2024-02-04T22:54:00Z,0,A2,PM100,PM100,Пил 10 мкм,ug/m3,мкг/м³,5.380750000000001,null,2024-02-04T22:54:00Z,0,0
256,vinnytsia-256,49.20485607380781,28.528835501263632,2024-02-04T22:54:00Z,0,E1,Temperature,Temperature,Температура,°C,°C,5.0045,null,2024-02-04T22:54:00Z,0,0
256,vinnytsia-256,49.20485607380781,28.528835501263632,2024-02-04T22:54:00Z,0,E2,Humidity,Humidity,Вологість,%,%,74.82075,null,2024-02-04T22:54:00Z,0,0
256,vinnytsia-256,49.20485607380781,28.528835501263632,2024-02-04T22:54:00Z,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,Паскаль,96811.72025000001,null,2024-02-04T22:54:00Z,0,0
271,vinnytsia-271,49.236887137498584,28.513305486721826,2024-02-04T22:54:00Z,0,A4,PM1.0,PM1.0,Пил 1.0 мкм,ug/m3,мкг/м³,2.45875,null,2024-02-04T22:54:00Z,0,0
271,vinnytsia-271,49.236887137498584,28.513305486721826,2024-02-04T22:54:00Z,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,3.51525,null,2024-02-04T22:54:00Z,0,0
271,vinnytsia-271,49.236887137498584,28.513305486721826,2024-02-04T22:54:00Z,0,A2,PM100,PM100,Пил 10 мкм,ug/m3,мкг/м³,6.07,null,2024-02-04T22:54:00Z,0,0
271,vinnytsia-271,49.236887137498584,28.513305486721826,2024-02-04T22:54:00Z,0,E1,Temperature,Temperature,Температура,°C,°C,5.23475,null,2024-02-04T22:54:00Z,0,0
271,vinnytsia-271,49.236887137498584,28.513305486721826,2024-02-04T22:54:00Z,0,E2,Humidity,Humidity,Вологість,%,%,76.17375,null,2024-02-04T22:54:00Z,0,0
271,vinnytsia-271,49.236887137498584,28.513305486721826,2024-02-04T22:54:00Z,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,Паскаль,97225.94925,null,2024-02-04T22:54:00Z,0,0
