stations_id,stations_name,Lat,Long,stations_time,stations_offset,stations_params_id,stations_params_key,stations_params_name,stations_params_localName,stations_params_unit,stations_params_localUnit,stations_params_value,stations_params_cr,stations_params_time,stations_params_offset,stations_params_level
650,дім,49.343484,28.729830,2026-02-02 01:00:01,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,108.8560,1.0000000000,2026-02-02 01:00:01,0,0
650,дім,49.343484,28.729830,2026-02-02 01:00:01,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,47.9000,1.0000000000,2026-02-02 01:00:01,0,0
650,дім,49.343484,28.729830,2026-02-02 01:00:01,0,C1,VOC (H₂CO),VOC (H₂CO),ЛОС (Формальдегід),ppb,мкг/м³,10.0000,1.2450000000,2026-02-02 01:00:01,0,0
650,дім,49.343484,28.729830,2026-02-02 01:00:01,0,E1,Temperature,Temperature,Температура,°C,°C,-14.0030,1.0000000000,2026-02-02 01:00:01,0,0
650,дім,49.343484,28.729830,2026-02-02 01:00:01,0,E2,Humidity,Humidity,Вологість,%,%,42.8580,1.0000000000,2026-02-02 01:00:01,0,0
650,дім,49.343484,28.729830,2026-02-02 01:00:01,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,99083.3250,0.0075006168,2026-02-02 01:00:01,0,0
774,Станція замостя,49.245473,28.493727,2026-02-02 00:59:11,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,48.1132,1.0000000000,2026-02-02 00:59:11,0,0
774,Станція замостя,49.245473,28.493727,2026-02-02 00:59:11,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,28.2737,1.0000000000,2026-02-02 00:59:11,0,0
774,Станція замостя,49.245473,28.493727,2026-02-02 00:59:11,0,E1,Temperature,Temperature,Температура,°C,°C,-17.3668,1.0000000000,2026-02-02 00:59:11,0,0
774,Станція замостя,49.245473,28.493727,2026-02-02 00:59:11,0,E2,Humidity,Humidity,Вологість,%,%,100.0000,1.0000000000,2026-02-02 00:59:11,0,0
774,Станція замостя,49.245473,28.493727,2026-02-02 00:59:11,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,98839.3495,0.0075006168,2026-02-02 00:59:11,0,0
790,станція Вишенька,49.2270093,28.4189984,2026-02-02 00:59:43,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,8.7050,1.0000000000,2026-02-02 00:59:43,0,0
790,станція Вишенька,49.2270093,28.4189984,2026-02-02 00:59:43,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,4.6975,1.0000000000,2026-02-02 00:59:43,0,0
790,станція Вишенька,49.2270093,28.4189984,2026-02-02 00:59:43,0,E1,Temperature,Temperature,Температура,°C,°C,-14.9135,1.0000000000,2026-02-02 00:59:43,0,0
790,станція Вишенька,49.2270093,28.4189984,2026-02-02 00:59:43,0,E2,Humidity,Humidity,Вологість,%,%,63.9470,1.0000000000,2026-02-02 00:59:43,0,0
790,станція Вишенька,49.2270093,28.4189984,2026-02-02 00:59:43,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,98786.7150,0.0075006168,2026-02-02 00:59:43,0,0
1825,Центральна площа,49.105637,29.206617,2026-02-02 00:59:56,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,89.8200,1.0000000000,2026-02-02 00:59:56,0,0
1825,Центральна площа,49.105637,29.206617,2026-02-02 00:59:56,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,34.9850,1.0000000000,2026-02-02 00:59:56,0,0
1825,Центральна площа,49.105637,29.206617,2026-02-02 00:59:56,0,D1,RAD,RAD,Радіаційний фон,uR/h,мкР/год,11.8635,1.0000000000,2026-02-02 00:59:56,0,0
1825,Центральна площа,49.105637,29.206617,2026-02-02 00:59:56,0,E1,Temperature,Temperature,Температура,°C,°C,-17.5930,1.0000000000,2026-02-02 00:59:56,0,0
1825,Центральна площа,49.105637,29.206617,2026-02-02 00:59:56,0,E1,Temperature,Temperature,Температура,°C,°C,-19.2085,1.0000000000,2026-02-02 00:59:56,0,0
1825,Центральна площа,49.105637,29.206617,2026-02-02 00:59:56,0,E2,Humidity,Humidity,Вологість,%,%,74.7155,1.0000000000,2026-02-02 00:59:56,0,0
1825,Центральна площа,49.105637,29.206617,2026-02-02 00:59:56,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,99503.4085,0.0075006168,2026-02-02 00:59:56,0,0
1919,Поділля-Коріатовичів,49.2195278,28.45438,2026-02-02 00:59:43,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,36.6053,1.0000000000,2026-02-02 00:59:43,0,0
1919,Поділля-Коріатовичів,49.2195278,28.45438,2026-02-02 00:59:43,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,16.1947,1.0000000000,2026-02-02 00:59:43,0,0
1919,Поділля-Коріатовичів,49.2195278,28.45438,2026-02-02 00:59:43,0,D1,RAD,RAD,Радіаційний фон,uR/h,мкР/год,13.5589,1.0000000000,2026-02-02 00:59:43,0,0
1919,Поділля-Коріатовичів,49.2195278,28.45438,2026-02-02 00:59:43,0,E1,Temperature,Temperature,Температура,°C,°C,-17.6542,1.0000000000,2026-02-02 00:59:43,0,0
1919,Поділля-Коріатовичів,49.2195278,28.45438,2026-02-02 00:59:43,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,98851.7116,0.0075006168,2026-02-02 00:59:43,0,0
281,vinnytsia-281,49.24192686787152,28.462020923798242,2026-02-01T22:54:00Z,0,A4,PM1.0,PM1.0,Пил 1.0 мкм,ug/m3,мкг/м³,27.5215,null,2026-02-01T22:54:00Z,0,0
281,vinnytsia-281,49.24192686787152,28.462020923798242,2026-02-01T22:54:00Z,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,27.81875,null,2026-02-01T22:54:00Z,0,0
281,vinnytsia-281,49.24192686787152,28.462020923798242,2026-02-01T22:54:00Z,0,A2,PM100,PM100,Пил 10 мкм,ug/m3,мкг/м³,30.47775,null,2026-02-01T22:54:00Z,0,0
281,vinnytsia-281,49.24192686787152,28.462020923798242,2026-02-01T22:54:00Z,0,E1,Temperature,Temperature,Температура,°C,°C,-14.888,null,2026-02-01T22:54:00Z,0,0
281,vinnytsia-281,49.24192686787152,28.462020923798242,2026-02-01T22:54:00Z,0,E2,Humidity,Humidity,Вологість,%,%,66.69275,null,2026-02-01T22:54:00Z,0,0
281,vinnytsia-281,49.24192686787152,28.462020923798242,2026-02-01T22:54:00Z,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,Паскаль,98637.32725,null,2026-02-01T22:54:00Z,0,0
90,vinnytsia-90,49.21773364876253,28.44979464092501,2026-02-01T22:54:00Z,0,A4,PM1.0,PM1.0,Пил 1.0 мкм,ug/m3,мкг/м³,51.18875,null,2026-02-01T22:54:00Z,0,0
90,vinnytsia-90,49.21773364876253,28.44979464092501,2026-02-01T22:54:00Z,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,54.62825,null,2026-02-01T22:54:00Z,0,0
90,vinnytsia-90,49.21773364876253,28.44979464092501,2026-02-01T22:54:00Z,0,A2,PM100,PM100,Пил 10 мкм,ug/m3,мкг/м³,55.31425,null,2026-02-01T22:54:00Z,0,0
90,vinnytsia-90,49.21773364876253,28.44979464092501,2026-02-01T22:54:00Z,0,E1,Temperature,Temperature,Температура,°C,°C,-15.001750000000001,null,2026-02-01T22:54:00Z,0,0
90,vinnytsia-90,49.21773364876253,28.44979464092501,2026-02-01T22:54:00Z,0,E2,Humidity,Humidity,Вологість,%,%,81.358,null,2026-02-01T22:54:00Z,0,0
90,vinnytsia-90,49.21773364876253,28.44979464092501,2026-02-01T22:54:00Z,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,Паскаль,98509.43599999999,null,2026-02-01T22:54:00Z,0,0
650,дім,49.343484,28.729830,2026-02-02 01:19:44,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,104.0416,1.0000000000,2026-02-02 01:19:44,0,0
650,дім,49.343484,28.729830,2026-02-02 01:19:44,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,45.3437,1.0000000000,2026-02-02 01:19:44,0,0
650,дім,49.343484,28.729830,2026-02-02 01:19:44,0,C1,VOC (H₂CO),VOC (H₂CO),ЛОС (Формальдегід),ppb,мкг/м³,10.0000,1.2450000000,2026-02-02 01:19:44,0,0
650,дім,49.343484,28.729830,2026-02-02 01:19:44,0,E1,Temperature,Temperature,Температура,°C,°C,-13.9326,1.0000000000,2026-02-02 01:19:44,0,0
650,дім,49.343484,28.729830,2026-02-02 01:19:44,0,E2,Humidity,Humidity,Вологість,%,%,42.6395,1.0000000000,2026-02-02 01:19:44,0,0
650,дім,49.343484,28.729830,2026-02-02 01:19:44,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,99107.1426,0.0075006168,2026-02-02 01:19:44,0,0
774,Станція замостя,49.245473,28.493727,2026-02-02 01:19:44,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,39.9535,1.0000000000,2026-02-02 01:19:44,0,0
774,Станція замостя,49.245473,28.493727,2026-02-02 01:19:44,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,24.2155,1.0000000000,2026-02-02 01:19:44,0,0
774,Станція замостя,49.245473,28.493727,2026-02-02 01:19:44,0,E1,Temperature,Temperature,Температура,°C,°C,-17.2970,1.0000000000,2026-02-02 01:19:44,0,0
774,Станція замостя,49.245473,28.493727,2026-02-02 01:19:44,0,E2,Humidity,Humidity,Вологість,%,%,100.0000,1.0000000000,2026-02-02 01:19:44,0,0
774,Станція замостя,49.245473,28.493727,2026-02-02 01:19:44,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,98860.4970,0.0075006168,2026-02-02 01:19:44,0,0
790,станція Вишенька,49.2270093,28.4189984,2026-02-02 01:19:11,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,8.2011,1.0000000000,2026-02-02 01:19:11,0,0
790,станція Вишенька,49.2270093,28.4189984,2026-02-02 01:19:11,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,5.2768,1.0000000000,2026-02-02 01:19:11,0,0
790,станція Вишенька,49.2270093,28.4189984,2026-02-02 01:19:11,0,E1,Temperature,Temperature,Температура,°C,°C,-14.9358,1.0000000000,2026-02-02 01:19:11,0,0
790,станція Вишенька,49.2270093,28.4189984,2026-02-02 01:19:11,0,E2,Humidity,Humidity,Вологість,%,%,63.5358,1.0000000000,2026-02-02 01:19:11,0,0
790,станція Вишенька,49.2270093,28.4189984,2026-02-02 01:19:11,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,98809.9279,0.0075006168,2026-02-02 01:19:11,0,0
1825,Центральна площа,49.105637,29.206617,2026-02-02 01:19:10,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,66.6316,1.0000000000,2026-02-02 01:19:10,0,0
1825,Центральна площа,49.105637,29.206617,2026-02-02 01:19:10,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,28.3684,1.0000000000,2026-02-02 01:19:10,0,0
1825,Центральна площа,49.105637,29.206617,2026-02-02 01:19:10,0,D1,RAD,RAD,Радіаційний фон,uR/h,мкР/год,13.6895,1.0000000000,2026-02-02 01:19:10,0,0
1825,Центральна площа,49.105637,29.206617,2026-02-02 01:19:10,0,E1,Temperature,Temperature,Температура,°C,°C,-17.9321,1.0000000000,2026-02-02 01:19:10,0,0
1825,Центральна площа,49.105637,29.206617,2026-02-02 01:19:10,0,E1,Temperature,Temperature,Температура,°C,°C,-19.5453,1.0000000000,2026-02-02 01:19:10,0,0
1825,Центральна площа,49.105637,29.206617,2026-02-02 01:19:10,0,E2,Humidity,Humidity,Вологість,%,%,74.8284,1.0000000000,2026-02-02 01:19:10,0,0
1825,Центральна площа,49.105637,29.206617,2026-02-02 01:19:10,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,99524.6979,0.0075006168,2026-02-02 01:19:10,0,0
1919,Поділля-Коріатовичів,49.2195278,28.45438,2026-02-02 01:19:27,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,47.6526,1.0000000000,2026-02-02 01:19:27,0,0
1919,Поділля-Коріатовичів,49.2195278,28.45438,2026-02-02 01:19:27,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,20.4421,1.0000000000,2026-02-02 01:19:27,0,0
1919,Поділля-Коріатовичів,49.2195278,28.45438,2026-02-02 01:19:27,0,D1,RAD,RAD,Радіаційний фон,uR/h,мкР/год,13.1289,1.0000000000,2026-02-02 01:19:27,0,0
1919,Поділля-Коріатовичів,49.2195278,28.45438,2026-02-02 01:19:27,0,E1,Temperature,Temperature,Температура,°C,°C,-16.9926,1.0000000000,2026-02-02 01:19:27,0,0
1919,Поділля-Коріатовичів,49.2195278,28.45438,2026-02-02 01:19:27,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,98876.1663,0.0075006168,2026-02-02 01:19:27,0,0
281,vinnytsia-281,49.24192686787152,28.462020923798242,2026-02-01T23:14:00Z,0,A4,PM1.0,PM1.0,Пил 1.0 мкм,ug/m3,мкг/м³,20.6395,null,2026-02-01T23:14:00Z,0,0
281,vinnytsia-281,49.24192686787152,28.462020923798242,2026-02-01T23:14:00Z,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,20.852249999999998,null,2026-02-01T23:14:00Z,0,0
281,vinnytsia-281,49.24192686787152,28.462020923798242,2026-02-01T23:14:00Z,0,A2,PM100,PM100,Пил 10 мкм,ug/m3,мкг/м³,25.365000000000002,null,2026-02-01T23:14:00Z,0,0
281,vinnytsia-281,49.24192686787152,28.462020923798242,2026-02-01T23:14:00Z,0,E1,Temperature,Temperature,Температура,°C,°C,-15.132499999999999,null,2026-02-01T23:14:00Z,0,0
281,vinnytsia-281,49.24192686787152,28.462020923798242,2026-02-01T23:14:00Z,0,E2,Humidity,Humidity,Вологість,%,%,66.775,null,2026-02-01T23:14:00Z,0,0
281,vinnytsia-281,49.24192686787152,28.462020923798242,2026-02-01T23:14:00Z,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,Паскаль,98664.256,null,2026-02-01T23:14:00Z,0,0
90,vinnytsia-90,49.21773364876253,28.44979464092501,2026-02-01T23:14:00Z,0,A4,PM1.0,PM1.0,Пил 1.0 мкм,ug/m3,мкг/м³,65.26225,null,2026-02-01T23:14:00Z,0,0
90,vinnytsia-90,49.21773364876253,28.44979464092501,2026-02-01T23:14:00Z,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,68.21425,null,2026-02-01T23:14:00Z,0,0
90,vinnytsia-90,49.21773364876253,28.44979464092501,2026-02-01T23:14:00Z,0,A2,PM100,PM100,Пил 10 мкм,ug/m3,мкг/м³,68.21425,null,2026-02-01T23:14:00Z,0,0
90,vinnytsia-90,49.21773364876253,28.44979464092501,2026-02-01T23:14:00Z,0,E1,Temperature,Temperature,Температура,°C,°C,-15.5595,null,2026-02-01T23:14:00Z,0,0
90,vinnytsia-90,49.21773364876253,28.44979464092501,2026-02-01T23:14:00Z,0,E2,Humidity,Humidity,Вологість,%,%,81.28175,null,2026-02-01T23:14:00Z,0,0
90,vinnytsia-90,49.21773364876253,28.44979464092501,2026-02-01T23:14:00Z,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,Паскаль,98524.94975,null,2026-02-01T23:14:00Z,0,0
650,дім,49.343484,28.729830,2026-02-02 01:39:31,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,103.1132,1.0000000000,2026-02-02 01:39:31,0,0
650,дім,49.343484,28.729830,2026-02-02 01:39:31,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,45.4332,1.0000000000,2026-02-02 01:39:31,0,0
650,дім,49.343484,28.729830,2026-02-02 01:39:31,0,C1,VOC (H₂CO),VOC (H₂CO),ЛОС (Формальдегід),ppb,мкг/м³,10.0000,1.2450000000,2026-02-02 01:39:31,0,0
650,дім,49.343484,28.729830,2026-02-02 01:39:31,0,E1,Temperature,Temperature,Температура,°C,°C,-13.8905,1.0000000000,2026-02-02 01:39:31,0,0
650,дім,49.343484,28.729830,2026-02-02 01:39:31,0,E2,Humidity,Humidity,Вологість,%,%,42.3642,1.0000000000,2026-02-02 01:39:31,0,0
650,дім,49.343484,28.729830,2026-02-02 01:39:31,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,99127.3084,0.0075006168,2026-02-02 01:39:31,0,0
774,Станція замостя,49.245473,28.493727,2026-02-02 01:39:15,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,33.1216,1.0000000000,2026-02-02 01:39:15,0,0
774,Станція замостя,49.245473,28.493727,2026-02-02 01:39:15,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,19.9326,1.0000000000,2026-02-02 01:39:15,0,0
774,Станція замостя,49.245473,28.493727,2026-02-02 01:39:15,0,E1,Temperature,Temperature,Температура,°C,°C,-16.9721,1.0000000000,2026-02-02 01:39:15,0,0
774,Станція замостя,49.245473,28.493727,2026-02-02 01:39:15,0,E2,Humidity,Humidity,Вологість,%,%,100.0000,1.0000000000,2026-02-02 01:39:15,0,0
774,Станція замостя,49.245473,28.493727,2026-02-02 01:39:15,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,98882.9400,0.0075006168,2026-02-02 01:39:15,0,0
790,станція Вишенька,49.2270093,28.4189984,2026-02-02 01:39:43,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,18.4200,1.0000000000,2026-02-02 01:39:43,0,0
790,станція Вишенька,49.2270093,28.4189984,2026-02-02 01:39:43,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,9.1180,1.0000000000,2026-02-02 01:39:43,0,0
790,станція Вишенька,49.2270093,28.4189984,2026-02-02 01:39:43,0,E1,Temperature,Temperature,Температура,°C,°C,-15.5480,1.0000000000,2026-02-02 01:39:43,0,0
790,станція Вишенька,49.2270093,28.4189984,2026-02-02 01:39:43,0,E2,Humidity,Humidity,Вологість,%,%,61.1415,1.0000000000,2026-02-02 01:39:43,0,0
790,станція Вишенька,49.2270093,28.4189984,2026-02-02 01:39:43,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,98828.2490,0.0075006168,2026-02-02 01:39:43,0,0
1825,Центральна площа,49.105637,29.206617,2026-02-02 01:39:27,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,66.9900,1.0000000000,2026-02-02 01:39:27,0,0
1825,Центральна площа,49.105637,29.206617,2026-02-02 01:39:27,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,26.6150,1.0000000000,2026-02-02 01:39:27,0,0
1825,Центральна площа,49.105637,29.206617,2026-02-02 01:39:27,0,D1,RAD,RAD,Радіаційний фон,uR/h,мкР/год,12.9235,1.0000000000,2026-02-02 01:39:27,0,0
1825,Центральна площа,49.105637,29.206617,2026-02-02 01:39:27,0,E1,Temperature,Temperature,Температура,°C,°C,-19.3440,1.0000000000,2026-02-02 01:39:27,0,0
1825,Центральна площа,49.105637,29.206617,2026-02-02 01:39:27,0,E1,Temperature,Temperature,Температура,°C,°C,-17.7275,1.0000000000,2026-02-02 01:39:27,0,0
1825,Центральна площа,49.105637,29.206617,2026-02-02 01:39:27,0,E2,Humidity,Humidity,Вологість,%,%,75.0825,1.0000000000,2026-02-02 01:39:27,0,0
1825,Центральна площа,49.105637,29.206617,2026-02-02 01:39:27,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,99566.5060,0.0075006168,2026-02-02 01:39:27,0,0
1919,Поділля-Коріатовичів,49.2195278,28.45438,2026-02-02 01:39:12,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,45.7895,1.0000000000,2026-02-02 01:39:12,0,0
1919,Поділля-Коріатовичів,49.2195278,28.45438,2026-02-02 01:39:12,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,20.3211,1.0000000000,2026-02-02 01:39:12,0,0
1919,Поділля-Коріатовичів,49.2195278,28.45438,2026-02-02 01:39:12,0,D1,RAD,RAD,Радіаційний фон,uR/h,мкР/год,14.3068,1.0000000000,2026-02-02 01:39:12,0,0
1919,Поділля-Коріатовичів,49.2195278,28.45438,2026-02-02 01:39:12,0,E1,Temperature,Temperature,Температура,°C,°C,-16.9221,1.0000000000,2026-02-02 01:39:12,0,0
1919,Поділля-Коріатовичів,49.2195278,28.45438,2026-02-02 01:39:12,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,98895.1658,0.0075006168,2026-02-02 01:39:12,0,0
281,vinnytsia-281,49.24192686787152,28.462020923798242,2026-02-01T23:34:00Z,0,A4,PM1.0,PM1.0,Пил 1.0 мкм,ug/m3,мкг/м³,17.51425,null,2026-02-01T23:34:00Z,0,0
281,vinnytsia-281,49.24192686787152,28.462020923798242,2026-02-01T23:34:00Z,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,17.949,null,2026-02-01T23:34:00Z,0,0
281,vinnytsia-281,49.24192686787152,28.462020923798242,2026-02-01T23:34:00Z,0,A2,PM100,PM100,Пил 10 мкм,ug/m3,мкг/м³,22.879250000000003,null,2026-02-01T23:34:00Z,0,0
281,vinnytsia-281,49.24192686787152,28.462020923798242,2026-02-01T23:34:00Z,0,E1,Temperature,Temperature,Температура,°C,°C,-15.00575,null,2026-02-01T23:34:00Z,0,0
281,vinnytsia-281,49.24192686787152,28.462020923798242,2026-02-01T23:34:00Z,0,E2,Humidity,Humidity,Вологість,%,%,67.13374999999999,null,2026-02-01T23:34:00Z,0,0
281,vinnytsia-281,49.24192686787152,28.462020923798242,2026-02-01T23:34:00Z,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,Паскаль,98686.07024999999,null,2026-02-01T23:34:00Z,0,0
90,vinnytsia-90,49.21773364876253,28.44979464092501,2026-02-01T23:34:00Z,0,A4,PM1.0,PM1.0,Пил 1.0 мкм,ug/m3,мкг/м³,57.0525,null,2026-02-01T23:34:00Z,0,0
90,vinnytsia-90,49.21773364876253,28.44979464092501,2026-02-01T23:34:00Z,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,60.02675,null,2026-02-01T23:34:00Z,0,0
90,vinnytsia-90,49.21773364876253,28.44979464092501,2026-02-01T23:34:00Z,0,A2,PM100,PM100,Пил 10 мкм,ug/m3,мкг/м³,60.02675,null,2026-02-01T23:34:00Z,0,0
90,vinnytsia-90,49.21773364876253,28.44979464092501,2026-02-01T23:34:00Z,0,E1,Temperature,Temperature,Температура,°C,°C,-15.33825,null,2026-02-01T23:34:00Z,0,0
90,vinnytsia-90,49.21773364876253,28.44979464092501,2026-02-01T23:34:00Z,0,E2,Humidity,Humidity,Вологість,%,%,82.24375,null,2026-02-01T23:34:00Z,0,0
90,vinnytsia-90,49.21773364876253,28.44979464092501,2026-02-01T23:34:00Z,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,Паскаль,98542.193,null,2026-02-01T23:34:00Z,0,0
650,дім,49.343484,28.729830,2026-02-02 01:59:14,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,76.5779,1.0000000000,2026-02-02 01:59:14,0,0
650,дім,49.343484,28.729830,2026-02-02 01:59:14,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,34.9995,1.0000000000,2026-02-02 01:59:14,0,0
650,дім,49.343484,28.729830,2026-02-02 01:59:14,0,C1,VOC (H₂CO),VOC (H₂CO),ЛОС (Формальдегід),ppb,мкг/м³,10.0000,1.2450000000,2026-02-02 01:59:14,0,0
650,дім,49.343484,28.729830,2026-02-02 01:59:14,0,E1,Temperature,Temperature,Температура,°C,°C,-13.9458,1.0000000000,2026-02-02 01:59:14,0,0
650,дім,49.343484,28.729830,2026-02-02 01:59:14,0,E2,Humidity,Humidity,Вологість,%,%,42.3321,1.0000000000,2026-02-02 01:59:14,0,0
