stations_id,stations_name,Lat,Long,stations_time,stations_offset,stations_params_id,stations_params_key,stations_params_name,stations_params_localName,stations_params_unit,stations_params_localUnit,stations_params_value,stations_params_cr,stations_params_time,stations_params_offset,stations_params_level
774,Станція замостя,49.245473,28.493727,2026-02-12 01:00:52,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,11.6470,1.0000000000,2026-02-12 01:00:52,0,0
774,Станція замостя,49.245473,28.493727,2026-02-12 01:00:52,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,8.4855,1.0000000000,2026-02-12 01:00:52,0,0
774,Станція замостя,49.245473,28.493727,2026-02-12 01:00:52,0,E1,Temperature,Temperature,Температура,°C,°C,1.7295,1.0000000000,2026-02-12 01:00:52,0,0
774,Станція замостя,49.245473,28.493727,2026-02-12 01:00:52,0,E2,Humidity,Humidity,Вологість,%,%,100.0000,1.0000000000,2026-02-12 01:00:52,0,0
774,Станція замостя,49.245473,28.493727,2026-02-12 01:00:52,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,96544.6035,0.0075006168,2026-02-12 01:00:52,0,0
790,станція Вишенька,49.2270093,28.4189984,2026-02-12 01:00:18,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,8.6100,1.0000000000,2026-02-12 01:00:18,0,0
790,станція Вишенька,49.2270093,28.4189984,2026-02-12 01:00:18,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,4.2832,1.0000000000,2026-02-12 01:00:18,0,0
790,станція Вишенька,49.2270093,28.4189984,2026-02-12 01:00:18,0,E1,Temperature,Temperature,Температура,°C,°C,2.0284,1.0000000000,2026-02-12 01:00:18,0,0
790,станція Вишенька,49.2270093,28.4189984,2026-02-12 01:00:18,0,E2,Humidity,Humidity,Вологість,%,%,100.0000,1.0000000000,2026-02-12 01:00:18,0,0
790,станція Вишенька,49.2270093,28.4189984,2026-02-12 01:00:18,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,96517.8232,0.0075006168,2026-02-12 01:00:18,0,0
1825,Центральна площа,49.105637,29.206617,2026-02-12 01:00:14,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,10.8316,1.0000000000,2026-02-12 01:00:14,0,0
1825,Центральна площа,49.105637,29.206617,2026-02-12 01:00:14,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,5.5474,1.0000000000,2026-02-12 01:00:14,0,0
1825,Центральна площа,49.105637,29.206617,2026-02-12 01:00:14,0,D1,RAD,RAD,Радіаційний фон,uR/h,мкР/год,13.2958,1.0000000000,2026-02-12 01:00:14,0,0
1825,Центральна площа,49.105637,29.206617,2026-02-12 01:00:14,0,E1,Temperature,Temperature,Температура,°C,°C,5.0363,1.0000000000,2026-02-12 01:00:14,0,0
1825,Центральна площа,49.105637,29.206617,2026-02-12 01:00:14,0,E1,Temperature,Temperature,Температура,°C,°C,3.6458,1.0000000000,2026-02-12 01:00:14,0,0
1825,Центральна площа,49.105637,29.206617,2026-02-12 01:00:14,0,E2,Humidity,Humidity,Вологість,%,%,83.9916,1.0000000000,2026-02-12 01:00:14,0,0
1825,Центральна площа,49.105637,29.206617,2026-02-12 01:00:14,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,97274.2437,0.0075006168,2026-02-12 01:00:14,0,0
1830,Центр Безпеки громадян Війтівецької сільської ради,49.6288314,27.89884,2026-02-12 01:00:08,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,8.8400,1.0000000000,2026-02-12 01:00:08,0,0
1830,Центр Безпеки громадян Війтівецької сільської ради,49.6288314,27.89884,2026-02-12 01:00:08,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,6.1333,1.0000000000,2026-02-12 01:00:08,0,0
1830,Центр Безпеки громадян Війтівецької сільської ради,49.6288314,27.89884,2026-02-12 01:00:08,0,D1,RAD,RAD,Радіаційний фон,uR/h,мкР/год,9.6667,1.0000000000,2026-02-12 01:00:08,0,0
1830,Центр Безпеки громадян Війтівецької сільської ради,49.6288314,27.89884,2026-02-12 01:00:08,0,E1,Temperature,Temperature,Температура,°C,°C,2.9673,1.0000000000,2026-02-12 01:00:08,0,0
1830,Центр Безпеки громадян Війтівецької сільської ради,49.6288314,27.89884,2026-02-12 01:00:08,0,E1,Temperature,Temperature,Температура,°C,°C,2.5740,1.0000000000,2026-02-12 01:00:08,0,0
1830,Центр Безпеки громадян Війтівецької сільської ради,49.6288314,27.89884,2026-02-12 01:00:08,0,E2,Humidity,Humidity,Вологість,%,%,86.8953,1.0000000000,2026-02-12 01:00:08,0,0
