stations_id,stations_name,Lat,Long,stations_time,stations_offset,stations_params_id,stations_params_key,stations_params_name,stations_params_localName,stations_params_unit,stations_params_localUnit,stations_params_value,stations_params_cr,stations_params_time,stations_params_offset,stations_params_level
650,дім,49.343484,28.729830,2024-02-26 01:00:36,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,6.2779,1.0000000000,2024-02-26 01:00:36,0,0
650,дім,49.343484,28.729830,2024-02-26 01:00:36,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,3.4111,1.0000000000,2024-02-26 01:00:36,0,0
650,дім,49.343484,28.729830,2024-02-26 01:00:36,0,C1,VOC (H₂CO),VOC (H₂CO),ЛОС (Формальдегід),ppb,мкг/м³,10.0000,1.2450000000,2024-02-26 01:00:36,0,0
650,дім,49.343484,28.729830,2024-02-26 01:00:36,0,E1,Temperature,Temperature,Температура,°C,°C,8.1605,1.0000000000,2024-02-26 01:00:36,0,0
650,дім,49.343484,28.729830,2024-02-26 01:00:36,0,E2,Humidity,Humidity,Вологість,%,%,69.0395,1.0000000000,2024-02-26 01:00:36,0,0
650,дім,49.343484,28.729830,2024-02-26 01:00:36,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,98795.8037,0.0075006168,2024-02-26 01:00:36,0,0
774,Станція замостя,49.245473,28.493727,2024-02-26 01:00:33,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,10.9950,1.0000000000,2024-02-26 01:00:33,0,0
774,Станція замостя,49.245473,28.493727,2024-02-26 01:00:33,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,5.8200,1.0000000000,2024-02-26 01:00:33,0,0
774,Станція замостя,49.245473,28.493727,2024-02-26 01:00:33,0,E1,Temperature,Temperature,Температура,°C,°C,7.0335,1.0000000000,2024-02-26 01:00:33,0,0
774,Станція замостя,49.245473,28.493727,2024-02-26 01:00:33,0,E2,Humidity,Humidity,Вологість,%,%,81.5755,1.0000000000,2024-02-26 01:00:33,0,0
774,Станція замостя,49.245473,28.493727,2024-02-26 01:00:33,0,E3,Pressure,Pressure,Атмосферний тиск,Pa,мм.рт.ст.,98526.0780,0.0075006168,2024-02-26 01:00:33,0,0
1315,Vinnytsia National Technical University,49.23327,28.409161,2024-02-26 01:00:09,0,A2,PM10,PM10,Пил 10 мкм,ug/m3,мкг/м³,24.0626,1.0000000000,2024-02-26 01:00:09,0,0
1315,Vinnytsia National Technical University,49.23327,28.409161,2024-02-26 01:00:09,0,A3,PM2.5,PM2.5,Пил 2.5 мкм,ug/m3,мкг/м³,21.9326,1.0000000000,2024-02-26 01:00:09,0,0
